trial_number,timestamp_ms,gsr_raw,gsr_derivative,gsr_threshold,target_value,current_state,instantaneous_score,cumulative_score
1,19315,721,1,5,Calmed,Calmed,100,450
1,19317,721,1,5,Calmed,Calmed,100,451
1,19320,721,1,5,Calmed,Calmed,100,452
1,19325,721,1,5,Calmed,Calmed,100,453
1,19328,721,1,5,Calmed,Calmed,100,454
1,19330,721,1,5,Calmed,Calmed,100,455
1,19333,721,1,5,Calmed,Calmed,100,456
1,19336,721,1,5,Calmed,Calmed,100,457
1,19339,721,1,5,Calmed,Calmed,100,458
1,19341,721,1,5,Calmed,Calmed,100,459
1,19344,721,1,5,Calmed,Calmed,100,460
1,19349,721,1,5,Calmed,Calmed,100,461
1,19351,721,1,5,Calmed,Calmed,100,462
1,19354,721,1,5,Calmed,Calmed,100,463
1,19357,721,1,5,Calmed,Calmed,100,464
1,19360,721,1,5,Calmed,Calmed,100,465
1,19362,721,1,5,Calmed,Calmed,100,466
1,19365,721,1,5,Calmed,Calmed,100,467
1,19367,721,1,5,Calmed,Calmed,100,468
1,19373,721,1,5,Calmed,Calmed,100,469
1,19375,721,1,5,Calmed,Calmed,100,470
1,19378,721,1,5,Calmed,Calmed,100,471
1,19380,721,1,5,Calmed,Calmed,100,472
1,19383,721,1,5,Calmed,Calmed,100,473
1,19385,721,1,5,Calmed,Calmed,100,474
1,19389,721,1,5,Calmed,Calmed,100,475
1,19391,721,1,5,Calmed,Calmed,100,476
1,19396,721,1,5,Calmed,Calmed,100,477
1,19398,721,1,5,Calmed,Calmed,100,478
1,19401,721,1,5,Calmed,Calmed,100,479
1,19404,721,1,5,Calmed,Calmed,100,480
1,19407,721,1,5,Calmed,Calmed,100,481
1,19409,721,1,5,Calmed,Calmed,100,482
1,19412,721,1,5,Calmed,Calmed,100,483
1,19415,721,1,5,Calmed,Calmed,100,484
1,19419,721,1,5,Calmed,Calmed,100,485
1,19423,721,1,5,Calmed,Calmed,100,486
1,19425,721,1,5,Calmed,Calmed,100,487
1,19427,721,1,5,Calmed,Calmed,100,488
1,19430,721,1,5,Calmed,Calmed,100,489
1,19433,721,1,5,Calmed,Calmed,100,490
1,19435,721,1,5,Calmed,Calmed,100,491
1,19441,721,1,5,Calmed,Calmed,100,492
1,19443,721,1,5,Calmed,Calmed,100,493
1,19446,721,1,5,Calmed,Calmed,100,494
1,19448,721,1,5,Calmed,Calmed,100,495
1,19451,721,1,5,Calmed,Calmed,100,496
1,19454,721,1,5,Calmed,Calmed,100,497
1,19457,721,1,5,Calmed,Calmed,100,498
1,19459,721,1,5,Calmed,Calmed,100,499
1,19462,721,1,5,Calmed,Calmed,100,500
1,19465,721,1,5,Calmed,Calmed,100,501
1,19467,721,1,5,Calmed,Calmed,100,502
1,19470,721,1,5,Calmed,Calmed,100,503
1,19475,721,1,5,Calmed,Calmed,100,504
1,19477,721,1,5,Calmed,Calmed,100,505
1,19480,721,1,5,Calmed,Calmed,100,506
1,19482,721,1,5,Calmed,Calmed,100,507
1,19485,721,1,5,Calmed,Calmed,100,508
