trial_number,timestamp_ms,gsr_raw,gsr_derivative,gsr_threshold,target_value,current_state,instantaneous_score,cumulative_score
1,18986,554.00,1.00,5.00,Calmed,Calmed,100,155
1,18988,554.00,1.00,5.00,Calmed,Calmed,100,156
1,18994,554.00,1.00,5.00,Calmed,Calmed,100,157
1,18996,554.00,1.00,5.00,Calmed,Calmed,100,158
1,18998,554.00,1.00,5.00,Calmed,Calmed,100,159
1,19000,554.00,1.00,5.00,Calmed,Calmed,100,160
1,19003,554.00,1.00,5.00,Calmed,Calmed,100,161
1,19006,554.00,1.00,5.00,Calmed,Calmed,100,162
1,19008,554.00,1.00,5.00,Calmed,Calmed,100,163
1,19013,554.00,1.00,5.00,Calmed,Calmed,100,164
1,19015,554.00,1.00,5.00,Calmed,Calmed,100,165
1,19017,554.00,1.00,5.00,Calmed,Calmed,100,166
1,19019,554.00,1.00,5.00,Calmed,Calmed,100,167
1,19022,554.00,1.00,5.00,Calmed,Calmed,100,168
1,19025,554.00,1.00,5.00,Calmed,Calmed,100,169
1,19027,554.00,1.00,5.00,Calmed,Calmed,100,170
1,19029,554.00,1.00,5.00,Calmed,Calmed,100,171
1,19032,554.00,1.00,5.00,Calmed,Calmed,100,172
1,19034,554.00,1.00,5.00,Calmed,Calmed,100,173
1,19037,554.00,1.00,5.00,Calmed,Calmed,100,174
1,19039,554.00,2.00,5.00,Calmed,Calmed,100,175
1,19044,554.00,2.00,5.00,Calmed,Calmed,100,176
1,19047,554.00,2.00,5.00,Calmed,Calmed,100,177
1,19049,554.00,2.00,5.00,Calmed,Calmed,100,178
1,19051,554.00,2.00,5.00,Calmed,Calmed,100,179
1,19054,554.00,2.00,5.00,Calmed,Calmed,100,180
1,19056,554.00,2.00,5.00,Calmed,Calmed,100,181
1,19059,554.00,2.00,5.00,Calmed,Calmed,100,182
1,19061,554.00,2.00,5.00,Calmed,Calmed,100,183
1,19063,554.00,2.00,5.00,Calmed,Calmed,100,184
1,19066,554.00,2.00,5.00,Calmed,Calmed,100,185
1,19068,554.00,2.00,5.00,Calmed,Calmed,100,186
1,19071,554.00,2.00,5.00,Calmed,Calmed,100,187
1,19074,554.00,2.00,5.00,Calmed,Calmed,100,188
1,19076,554.00,2.00,5.00,Calmed,Calmed,100,189
1,19078,554.00,2.00,5.00,Calmed,Calmed,100,190
1,19081,554.00,2.00,5.00,Calmed,Calmed,100,191
1,19083,554.00,2.00,5.00,Calmed,Calmed,100,192
1,19085,554.00,2.00,5.00,Calmed,Calmed,100,193
1,19088,554.00,2.00,5.00,Calmed,Calmed,100,194
1,19091,554.00,2.00,5.00,Calmed,Calmed,100,195
1,19095,554.00,2.00,5.00,Calmed,Calmed,100,196
1,19097,554.00,2.00,5.00,Calmed,Calmed,100,197
1,19100,554.00,2.00,5.00,Calmed,Calmed,100,198
1,19102,554.00,2.00,5.00,Calmed,Calmed,100,199
1,19105,554.00,2.00,5.00,Calmed,Calmed,100,200
1,19108,554.00,2.00,5.00,Calmed,Calmed,100,201
1,19110,554.00,2.00,5.00,Calmed,Calmed,100,202
1,19114,554.00,2.00,5.00,Calmed,Calmed,100,203
1,19117,554.00,2.00,5.00,Calmed,Calmed,100,204
1,19119,554.00,2.00,5.00,Calmed,Calmed,100,205
1,19121,554.00,2.00,5.00,Calmed,Calmed,100,206
1,19124,554.00,2.00,5.00,Calmed,Calmed,100,207
1,19127,554.00,2.00,5.00,Calmed,Calmed,100,208
1,19129,554.00,2.00,5.00,Calmed,Calmed,100,209
1,19131,554.00,2.00,5.00,Calmed,Calmed,100,210
1,19134,554.00,2.00,5.00,Calmed,Calmed,100,211
1,19136,554.00,2.00,5.00,Calmed,Calmed,100,212
1,19139,554.00,2.00,5.00,Calmed,Calmed,100,213
1,19144,555.00,3.00,5.00,Calmed,Calmed,100,214
1,19146,555.00,3.00,5.00,Calmed,Calmed,100,215
1,19148,555.00,3.00,5.00,Calmed,Calmed,100,216
1,19150,555.00,3.00,5.00,Calmed,Calmed,100,217
1,19153,555.00,3.00,5.00,Calmed,Calmed,100,218
1,19156,555.00,3.00,5.00,Calmed,Calmed,100,219
1,19158,555.00,3.00,5.00,Calmed,Calmed,100,220
1,19162,555.00,3.00,5.00,Calmed,Calmed,100,221
1,19165,555.00,3.00,5.00,Calmed,Calmed,100,222
1,19167,555.00,3.00,5.00,Calmed,Calmed,100,223
